,load_kw,solar_kw,lmp,p_chg,p_dis,soc_kwh,grid_import,grid_export,mdp1
2025-03-28 18:00:00-04:00,342.71226666666666,64.33590268718352,0.03171768267166021,0.0,89.99997309328748,738.2115678813879,188.37639088619565,0.0,342.71226666666666
2025-03-28 19:00:00-04:00,303.44598333333334,4.139803369242187,0.02918026805792739,0.0,63.71001767838777,669.9795858410835,235.59616228570337,0.0,303.44598333333334
2025-03-28 20:00:00-04:00,288.62505,0.0,0.025881629060074733,0.0,62.377873805524814,603.1676739406947,226.24717619447517,0.0,288.62505
2025-03-28 21:00:00-04:00,280.52546666666666,0.0,0.02410543883046176,0.0,41.237474845183044,558.8915030522473,239.28799182148362,0.0,280.52546666666666
2025-03-28 22:00:00-04:00,277.5604,0.0,0.02232924860084879,0.0,33.404543136928055,522.9652654206226,244.15585686307196,0.0,277.5604
2025-03-28 23:00:00-04:00,280.396,0.0,0.020806799832609097,0.0,45.215955300001156,474.4480201173051,235.18004469999886,0.0,280.396
2025-03-29 00:00:00-04:00,280.3867,0.0,0.016229303869435097,0.0,44.850691317134306,426.32014752801814,235.5360086828657,0.0,280.3867
2025-03-29 01:00:00-04:00,280.8116833333333,0.0,0.01498089587947855,0.0,48.8241628364363,373.9565400670622,231.987520496897,0.0,280.8116833333333
2025-03-29 02:00:00-04:00,281.2470833333333,0.0,0.014564759882826368,0.0,69.1207806072195,299.9566653644713,212.1263027261138,0.0,281.2470833333333
2025-03-29 03:00:00-04:00,282.05755,0.0,0.014564759882826368,0.0,57.60149649454354,238.23638878551196,224.45605350545645,0.0,282.05755
2025-03-29 04:00:00-04:00,282.41106666666667,0.0,0.01498089587947855,0.0,39.94458644348998,195.3384415641086,242.4664802231767,0.0,282.41106666666667
2025-03-29 05:00:00-04:00,283.27,0.0,0.01706157586273946,0.0,47.841882674896624,144.02194827366344,235.42811732510336,0.0,283.27
2025-03-29 06:00:00-04:00,281.67035,0.0,0.01976645984097864,0.0,29.458597703426108,112.30210260765251,252.21175229657388,0.0,281.67035
2025-03-29 07:00:00-04:00,281.2053,0.6958926008742221,0.02288747981587001,0.0,33.71023158075377,76.05000000000139,246.79917581837202,0.0,281.2053
2025-03-29 08:00:00-04:00,288.46226666666666,51.995221842183646,0.02288747981587001,4.251604467191669,0.0,79.7214835194917,240.7186492916747,0.0,288.46226666666666
2025-03-29 09:00:00-04:00,304.3661333333333,124.82983864451015,0.021847139824239553,51.19098154816669,0.0,127.42600584236199,230.72727623698987,0.0,304.3661333333333
2025-03-29 10:00:00-04:00,294.70621666666665,191.32018670490072,0.021222935829261276,135.21800080229775,0.0,253.9548592373449,238.60403076406368,0.0,294.70621666666665
2025-03-29 11:00:00-04:00,317.5982,243.7726036710041,0.020806799832609097,150.84607875138158,0.0,395.1441492539542,224.6716750803775,0.0,317.5982
2025-03-29 12:00:00-04:00,370.0362166666667,277.7707588127142,0.020806799832609097,111.65098876462173,0.0,499.5651857142443,203.91644661857424,0.0,370.0362166666667
2025-03-29 13:00:00-04:00,296.8249666666667,290.7050411153239,0.020806799832609097,192.7617698274367,0.0,680.0748793322574,198.88169537877945,0.0,296.8249666666667
2025-03-29 14:00:00-04:00,279.26891666666666,281.6141840974666,0.021222935829261276,45.68936381355269,0.0,722.6184267497362,43.34409638275275,0.0,279.26891666666666
2025-03-29 15:00:00-04:00,290.1481333333333,251.1808484576171,0.022471343819217827,35.90138534323495,0.0,755.9800364724168,74.86867021895117,0.0,290.1481333333333
2025-03-29 16:00:00-04:00,291.23636666666664,201.73283731782612,0.024968159799130914,87.74010346299576,0.0,837.9706742826916,177.24363281183628,0.0,291.23636666666664
2025-03-29 17:00:00-04:00,286.4466333333333,137.34582852863565,0.027048839782391827,0.0,0.0,837.6537992826916,149.10080480469765,0.0,286.4466333333333
2025-03-29 18:00:00-04:00,287.84885,64.84048749049113,0.02600849979076137,0.0,5.783209597361861,831.1720021377306,217.22515291214705,0.0,287.84885
2025-03-29 19:00:00-04:00,285.07195,4.509763117668409,0.02392781980750046,0.0,71.17475157717564,754.9825870242984,209.38743530515598,0.0,285.07195
2025-03-29 20:00:00-04:00,281.64431666666667,0.0,0.021222935829261276,0.0,55.02993802155453,696.0036009882971,226.61437864511214,0.0,281.64431666666667
2025-03-29 21:00:00-04:00,278.28568333333334,0.0,0.01976645984097864,0.0,55.013187786909555,637.0424707624229,223.27249554642378,0.0,278.28568333333334
2025-03-29 22:00:00-04:00,281.66685,0.0,0.018309983852696006,0.0,54.895737287679026,578.2065431894101,226.77111271232098,0.0,281.66685
2025-03-29 23:00:00-04:00,275.6336333333333,0.0,0.01706157586273946,0.0,40.65570558690672,534.5505404140536,234.9779277464266,0.0,275.6336333333333
2025-03-30 00:00:00-04:00,277.3911166666667,0.0,0.016229303869435097,0.0,47.85716962257783,483.2177511826258,229.53394704408885,0.0,277.3911166666667
2025-03-30 01:00:00-04:00,281.72975,0.0,0.01498089587947855,0.0,46.310195139595464,433.5340422909765,235.41955486040456,0.0,281.72975
2025-03-30 02:00:00-04:00,282.70823333333334,0.0,0.014564759882826368,0.0,54.90246273212358,374.69094537009676,227.80577060120976,0.0,282.70823333333334
2025-03-30 03:00:00-04:00,277.6136,0.0,0.014564759882826368,0.0,51.410069419902015,319.5707522290229,226.203530580098,0.0,277.6136
2025-03-30 04:00:00-04:00,286.1655666666667,0.0,0.01498089587947855,0.0,69.70777971016025,244.94513438019663,216.45778695650642,0.0,286.1655666666667
2025-03-30 05:00:00-04:00,283.6288166666667,0.0,0.01706157586273946,0.0,54.83497210754507,186.173982706854,228.79384455912162,0.0,283.6288166666667
2025-03-30 06:00:00-04:00,283.3263666666667,0.0,0.01976645984097864,0.0,49.95029108394891,132.60991850050814,233.37607558271776,0.0,283.3263666666667
2025-03-30 07:00:00-04:00,282.21001666666666,0.974030190382826,0.02288747981587001,0.0,52.76065152304204,76.05000000000169,228.47533495324177,0.0,282.21001666666666
2025-03-30 08:00:00-04:00,281.5810333333333,53.23077735706533,0.02288747981587001,42.36715039510628,0.0,115.47703498240487,270.7174063713743,0.0,281.5810333333333
2025-03-30 09:00:00-04:00,278.1913666666667,125.91841636119314,0.021847139824239553,104.74282568814132,0.0,213.41764004962417,257.01577599361485,0.0,278.1913666666667
2025-03-30 10:00:00-04:00,270.33566666666667,192.22277538857452,0.021222935829261276,202.94980829641364,0.0,403.48456090695265,281.0626995745058,0.0,270.33566666666667
2025-03-30 11:00:00-04:00,280.03381666666667,244.50126795941634,0.020806799832609097,188.02442488300898,0.0,579.5502310475531,223.5569735902593,0.0,280.03381666666667
2025-03-30 12:00:00-04:00,278.4950666666667,278.3445844995593,0.020806799832609097,235.94932903977644,0.0,800.5734463371394,236.09981120688383,0.0,278.4950666666667
2025-03-30 13:00:00-04:00,283.92566666666664,291.1497347386183,0.020806799832609097,185.49289161344385,0.0,974.2643277689227,178.2688235414922,0.0,283.92566666666664
2025-03-30 14:00:00-04:00,283.8265666666667,281.96327273604805,0.021222935829261276,196.46110166382104,0.0,1158.2443022561747,198.32439559443966,0.0,283.8265666666667
2025-03-30 15:00:00-04:00,283.7223333333333,251.47644347834336,0.022471343819217827,189.87206578221793,0.0,1336.0432131952039,222.1179556372079,0.0,283.7223333333333
2025-03-30 16:00:00-04:00,282.51228333333336,202.0268349610638,0.024968159799130914,101.26346856812725,0.0,1430.7198919684697,181.7489169403968,0.0,282.51228333333336
2025-03-30 17:00:00-04:00,280.70848333333333,137.7030229242968,0.027048839782391827,0.0,0.0,1430.4030169684697,143.00546040903654,0.0,280.70848333333333
2025-03-30 18:00:00-04:00,283.16543333333334,65.33702430159937,0.02600849979076137,0.0,0.0,1430.0861419684697,217.82840903173397,0.0,283.16543333333334
2025-03-30 19:00:00-04:00,284.45928333333336,4.888069723320412,0.02392781980750046,0.0,41.31347777852045,1385.728951680859,238.25773583149248,0.0,284.45928333333336
2025-03-30 20:00:00-04:00,281.19356666666664,0.0,0.021222935829261276,0.0,45.56847812401861,1336.8359157844802,235.62508854264803,0.0,281.19356666666664
2025-03-30 21:00:00-04:00,276.12691666666666,0.0,0.01976645984097864,0.0,31.74387920787575,1302.679951849355,244.3830374587909,0.0,276.12691666666666
2025-03-30 22:00:00-04:00,286.26828333333333,0.0,0.018309983852696006,0.0,35.254433761457335,1264.7817241860844,251.013849571876,0.0,286.26828333333333
2025-03-30 23:00:00-04:00,277.7483,0.0,0.01706157586273946,0.0,34.385528368335144,1227.8097527841082,243.36277163166483,0.0,277.7483
2025-03-31 00:00:00-04:00,280.70765,0.0,0.019791833987115974,0.0,37.99637537551598,1186.9886055392249,242.71127462448402,0.0,280.70765
2025-03-31 01:00:00-04:00,279.00235,0.0,0.01826938521887628,0.0,40.47272237718937,1143.5276635208322,238.5296276228106,0.0,279.00235
2025-03-31 02:00:00-04:00,284.3297833333333,0.0,0.017761902296129718,0.0,43.54636962905789,1096.7902025228254,240.7834137042754,0.0,284.3297833333333
2025-03-31 03:00:00-04:00,280.61333333333334,0.0,0.017761902296129718,0.0,50.346529060832495,1042.8037472138851,230.26680427250085,0.0,280.61333333333334
2025-03-31 04:00:00-04:00,284.4970333333333,0.0,0.01826938521887628,0.0,62.969233180531035,975.3614441016217,221.52780015280229,0.0,284.4970333333333
2025-03-31 05:00:00-04:00,288.2060666666667,0.0,0.020806799832609097,0.0,60.1398299288349,910.9352949899609,228.0662367378318,0.0,288.2060666666667
2025-03-31 06:00:00-04:00,301.59915,0.0,0.02410543883046176,0.0,79.89977592799335,825.4449726674562,221.69937407200666,0.0,301.59915
2025-03-31 07:00:00-04:00,303.20775,1.3042643328264072,0.027911560751060986,0.0,67.29681563956495,753.3894511534228,234.60667002760863,0.0,303.20775
2025-03-31 08:00:00-04:00,327.2889166666667,54.45360744926257,0.027911560751060986,0.0,18.721849098090672,733.1150179573499,254.11346011931346,0.0,327.2889166666667
2025-03-31 09:00:00-04:00,301.80725,126.99172095211244,0.026642853444194578,0.0,60.38576039951793,668.4267060830725,114.42976864836965,0.0,301.80725
2025-03-31 10:00:00-04:00,301.42261666666667,193.108659864955,0.025881629060074733,0.0,0.0,668.1098310830725,108.31395680171167,0.0,301.42261666666667
2025-03-31 11:00:00-04:00,326.65956666666665,245.21195856133522,0.02537414613732817,137.39046569085232,0.0,796.6766371882434,218.83807379618375,0.0,326.65956666666665
2025-03-31 12:00:00-04:00,330.4196333333333,278.8998268480806,0.02537414613732817,135.24289784238448,0.0,923.2288460770654,186.7627043276372,0.0,330.4196333333333
2025-03-31 13:00:00-04:00,325.84976666666665,291.5761236641567,0.02537414613732817,146.82088219805368,0.0,1060.6421670236514,181.09452520056365,0.0,325.84976666666665
2025-03-31 14:00:00-04:00,330.04235,282.29527243206206,0.025881629060074733,145.07644698307246,0.0,1196.4190626853697,192.8235245510104,0.0,330.04235
2025-03-31 15:00:00-04:00,346.16161666666665,251.75701595527113,0.027404077828314426,78.96064830467188,0.0,1270.1738415281914,173.3652490160674,0.0,346.16161666666665
2025-03-31 16:00:00-04:00,337.96535,202.30848931836357,0.030448975364793802,0.0,0.0,1269.8569665281914,135.65686068163643,0.0,337.96535
2025-03-31 17:00:00-04:00,329.91361666666666,138.05064383365053,0.03298638997852662,0.0,0.0,1269.5400915281914,191.86297283301613,0.0,329.91361666666666
2025-03-31 18:00:00-04:00,365.73195,65.82569181780009,0.03171768267166021,0.0,68.79149653506164,1195.8912348259432,231.11476164713827,0.0,365.73195
2025-03-31 19:00:00-04:00,401.95231666666666,5.273782374588722,0.02918026805792739,0.0,163.4671011959577,1021.3178444481771,233.21143309612023,0.0,401.95231666666666
2025-03-31 20:00:00-04:00,340.12745,0.0,0.025881629060074733,0.0,82.82070945612509,932.7137965225484,257.3067405438749,0.0,340.12745
2025-03-31 21:00:00-04:00,291.15951666666666,0.0,0.02410543883046176,0.0,44.79371059475835,884.6466655874065,246.3658060719083,0.0,291.15951666666666
2025-03-31 22:00:00-04:00,286.3521666666667,0.0,0.02232924860084879,0.0,52.932439428892565,827.9036205639572,233.4197272377741,0.0,286.3521666666667
2025-03-31 23:00:00-04:00,280.2574333333333,0.0,0.020806799832609097,0.0,62.93294573368803,760.500000000002,217.3244875996453,0.0,280.2574333333333
2025-04-01 00:00:00-04:00,281.2866333333333,0.0,0.019791833987115974,0.0,71.21087602884197,684.2720760917036,210.07575730449136,0.0,281.2866333333333
2025-04-01 01:00:00-04:00,283.4919,0.0,0.01826938521887628,0.0,80.13208486752225,598.5341116075821,203.35981513247773,0.0,283.4919
2025-04-01 02:00:00-04:00,280.08346666666665,0.0,0.017761902296129718,0.0,72.89173013753461,520.514391198971,207.19173652913204,0.0,280.08346666666665
2025-04-01 03:00:00-04:00,279.4712666666667,0.0,0.017761902296129718,0.0,52.27887578701157,464.4680473586868,227.1923908796551,0.0,279.4712666666667
2025-04-01 04:00:00-04:00,281.86515,0.0,0.01826938521887628,0.0,68.1518908450565,391.5010126129098,213.71325915494353,0.0,281.86515
2025-04-01 05:00:00-04:00,289.0888333333333,0.0,0.020806799832609097,0.0,78.94737477130079,307.0259533347289,210.1414585620325,0.0,289.0888333333333
2025-04-01 06:00:00-04:00,291.7098,0.0,0.02410543883046176,0.0,71.15728842286993,230.85515400633565,220.55251157713005,0.0,291.7098
2025-04-01 07:00:00-04:00,293.1943,1.8202263816565578,0.027911560751060986,0.0,76.22840888676458,149.2785220998027,215.14566473157888,0.0,293.1943
2025-04-01 08:00:00-04:00,298.85125,60.11625648698529,0.027911560751060986,0.0,9.36961024396291,138.9736090198739,229.3653832690518,0.0,298.85125
2025-04-01 09:00:00-04:00,312.2744666666667,138.2932532020537,0.026642853444194578,65.03564436690314,0.0,199.66557627763277,239.01685783151612,0.0,312.2744666666667
2025-04-01 10:00:00-04:00,314.68306666666666,209.49566753037448,0.025881629060074733,97.74762923911382,0.0,291.0441054113362,202.935028375406,0.0,314.68306666666666
2025-04-01 11:00:00-04:00,314.7948166666667,265.57677437189244,0.02537414613732817,108.59701893009515,0.0,392.60026422324853,157.8150612248694,0.0,314.7948166666667
2025-04-01 12:00:00-04:00,299.7973666666667,301.79126260167317,0.02537414613732817,103.78027928823818,0.0,489.63792072973445,101.78638335323168,0.0,299.7973666666667
2025-04-01 13:00:00-04:00,288.2286833333333,315.34292574722497,0.02537414613732817,168.20743315805709,0.0,647.1136048105338,141.09319074416544,0.0,288.2286833333333
2025-04-01 14:00:00-04:00,299.4005833333333,305.2190810766284,0.025881629060074733,184.50920343614567,0.0,819.8817049364069,178.69070569285057,0.0,299.4005833333333
2025-04-01 15:00:00-04:00,302.6332333333333,272.1845265487021,0.027404077828314426,16.174379233297152,0.0,834.7377425886505,46.623086017928365,0.0,302.6332333333333
2025-04-01 16:00:00-04:00,280.10875,218.7842168426439,0.030448975364793802,120.97108373893991,0.0,947.9018031190592,182.295616896296,0.0,280.10875
2025-04-01 17:00:00-04:00,335.20941666666664,149.45998324009508,0.03298638997852662,0.0,3.580707758797871,943.7678808228802,182.16872566777369,0.0,335.20941666666664
