,load_kw,solar_kw,lmp,p_chg,p_dis,soc_kwh,grid_import,grid_export,mdp1,mdp2
2025-11-26 01:00:00-06:00,1836.1513333333332,0.0,0.018660281013813975,0.6755797699518405,0.0,152.1000000000001,1836.826913103285,0.0,942.0554833333332,894.09585
2025-11-26 02:00:00-06:00,1858.8061833333334,0.0,0.018141939874541366,1419.855765731855,0.0,1483.4090220529713,3278.6619490651883,0.0,910.48195,948.3242333333334
2025-11-26 03:00:00-06:00,1699.3003833333332,0.0,0.018141939874541366,1500.0,0.0,2889.9,3199.3003833333332,0.0,906.2198,793.0805833333334
2025-11-26 04:00:00-06:00,1857.7162833333332,0.0,0.018660281013813975,0.6755797699518405,0.0,2889.9,1858.391863103285,0.0,934.0371,923.6791833333332
2025-11-26 05:00:00-06:00,1857.6193166666667,0.0,0.02125198671017703,0.6755797699518405,0.0,2889.9,1858.2948964366185,0.0,885.3287,972.2906166666668
2025-11-26 06:00:00-06:00,1964.319633333333,0.0,0.024621204115448995,0.0,0.0,2889.26625,1964.319633333333,0.0,974.3019333333332,990.0177
2025-11-26 07:00:00-06:00,1917.2327,4.996277213490438,0.028508762659993577,0.0,88.14860345718391,2794.665772985909,1824.0878193293256,0.0,1012.0162166666668,905.2164833333334
2025-11-26 08:00:00-06:00,1799.4547666666667,340.4690296933638,0.028508762659993577,0.0,0.0,2794.032022985909,1458.985736973303,0.0,1033.8357833333334,765.6189833333333
2025-11-26 09:00:00-06:00,1952.3085666666666,687.0011522506976,0.027212909811812052,102.87118664478908,0.0,2889.9,1368.1786010607582,0.0,1081.3436833333333,870.9648833333333
2025-11-26 10:00:00-06:00,2023.2389666666668,933.6593184170846,0.026435398102903133,0.0,0.0,2889.26625,1089.579648249582,0.0,1037.7778833333334,985.4610833333334
2025-11-26 11:00:00-06:00,1926.5922500000001,1069.9007085368428,0.025917056963630523,1.3511595399036036,0.0,2889.9,858.042701003061,0.0,995.97645,930.6158
