,load_kw,solar_kw,lmp,p_chg,p_dis,soc_kwh,grid_import,grid_export,mdp1,mdp2
2025-01-01 00:00:00-06:00,845.1840333333332,0.0,0.03575190639636137,0.0,28.890794067021783,1236.1741850441426,816.2932392663114,0.0,416.2643,428.9197333333333
2025-01-01 01:00:00-06:00,857.6377166666666,0.0,0.03351741224658878,1250.0,0.0,2408.25,2107.6377166666666,0.0,424.4420666666667,433.19565
2025-01-01 02:00:00-06:00,825.18365,0.0,0.032176715756725226,0.5629831416265338,0.0,2408.25,825.7466331416265,0.0,399.2209,425.96275
2025-01-01 03:00:00-06:00,879.2933833333334,0.0,0.032176715756725226,0.5629831416265338,0.0,2408.25,879.8563664749599,0.0,431.4979666666667,447.79541666666665
2025-01-01 04:00:00-06:00,893.7017333333333,0.0,0.03485810873645233,0.5629831416265338,0.0,2408.25,894.2647164749599,0.0,445.6919666666666,448.0097666666667
2025-01-01 05:00:00-06:00,883.1269500000001,0.0,0.042455388845679114,0.5629831416265338,0.0,2408.25,883.6899331416266,0.0,436.37233333333336,446.75461666666666
2025-01-01 06:00:00-06:00,857.8497,0.0,0.05362785959454204,0.0,862.3410082981686,1488.4632714400552,0.0,0.0,415.20503333333335,442.6446666666667
2025-01-01 07:00:00-06:00,871.6623,0.0,0.058096847894087214,0.0,889.5172530547984,539.7065686302661,0.0,0.0,420.67105,450.99125
2025-01-01 08:00:00-06:00,878.7511166666667,105.68740138671212,0.05586235374431463,0.0,386.3967491959386,127.27812499999992,386.66696608401594,0.0,442.3141,436.4370166666667
2025-01-01 09:00:00-06:00,852.8701833333333,325.1003406147281,0.051393365444769454,0.0,0.0,126.75,527.7698427186052,0.0,409.80955,443.0606333333333
2025-01-01 10:00:00-06:00,881.4522333333333,487.3844224988646,0.046924377145224294,0.5629831416265338,0.0,126.75,394.6307939760953,0.0,434.90411666666665,446.54811666666666
2025-01-01 11:00:00-06:00,847.4074333333333,584.9781384406701,0.04468988299545171,1183.213138109879,0.0,1236.1741850441426,1445.6424330025422,0.0,403.6447666666666,443.7626666666667
2025-01-01 12:00:00-06:00,852.5732666666667,613.9979612829387,0.04379608533554267,1250.0,0.0,2408.25,1488.575305383728,0.0,420.6232,431.95006666666666
2025-01-01 13:00:00-06:00,845.4493166666666,573.1022377179988,0.043349186505588146,0.5629831416265338,0.0,2408.25,272.91006209029433,0.0,414.59685,430.85246666666666
2025-01-01 14:00:00-06:00,857.2161666666666,464.1633106332422,0.04379608533554267,0.5629831416265338,0.0,2408.25,393.61583917505095,0.0,417.85405,439.3621166666667
2025-01-01 15:00:00-06:00,829.7207,291.3381733785602,0.046924377145224294,0.5629831416265338,0.0,2408.25,538.9455097630663,0.0,399.58801666666665,430.1326833333333
2025-01-01 16:00:00-06:00,847.0164,66.77742934825154,0.05362785959454204,0.0,0.0,2407.721875,780.2389706517484,0.0,406.61173333333335,440.4046666666667
2025-01-01 17:00:00-06:00,832.7088166666667,0.0,0.06033134204385981,0.0,844.8838243574538,1506.5445670486158,0.0,0.0,400.00851666666665,432.7003
2025-01-01 18:00:00-06:00,786.92445,0.0,0.058096847894087214,0.0,785.9763197303488,668.1628700233324,0.9481302696511875,0.0,353.0593333333333,433.86511666666667
2025-01-01 19:00:00-06:00,798.7283,0.0,0.05362785959454204,0.0,506.4040161318402,127.80625000000025,292.3242838681598,0.0,355.8235,442.9048
2025-01-01 20:00:00-06:00,773.105,0.0,0.04826507363508784,0.0,0.0,127.27812500000024,773.105,0.0,344.19195,428.91305
2025-01-01 21:00:00-06:00,758.1101833333333,0.0,0.04379608533554267,0.0,0.0,126.75000000000024,758.1101833333333,0.0,318.5647666666667,439.54541666666665
2025-01-01 22:00:00-06:00,675.7760333333333,0.0,0.0393270970359975,0.5629831416265338,0.0,126.75000000000024,676.3390164749599,0.0,251.67661666666663,424.0994166666667
2025-01-01 23:00:00-06:00,688.30285,0.0,0.03664570405627039,1.1259662832530737,0.0,127.27812500000024,689.4288162832531,0.0,247.05005,441.2528
2025-01-02 00:00:00-06:00,685.80935,0.0,0.03575190639636137,0.0,0.0,126.75000000000024,685.80935,0.0,252.08253333333332,433.72681666666665
2025-01-02 01:00:00-06:00,707.1229,0.0,0.03351741224658878,1.1259662832530737,0.0,127.27812500000024,708.248866283253,0.0,271.9371,435.1858
2025-01-02 02:00:00-06:00,822.1521833333334,0.0,0.032176715756725226,0.0,0.0,126.75000000000024,822.1521833333334,0.0,377.49421666666666,444.65796666666665
2025-01-02 03:00:00-06:00,793.1186333333333,0.0,0.032176715756725226,1250.0,0.0,1298.8258149558576,2043.1186333333333,0.0,355.61226666666664,437.5063666666667
2025-01-02 04:00:00-06:00,826.7548,0.0,0.03485810873645233,1183.2131381098789,0.0,2408.25,2009.967938109879,0.0,365.8824,460.8724
2025-01-02 05:00:00-06:00,926.8778666666667,0.0,0.042455388845679114,0.5629831416265338,0.0,2408.25,927.4408498082933,0.0,467.48331666666667,459.39455
2025-01-02 06:00:00-06:00,1089.9972833333334,0.0,0.05362785959454204,0.0,0.0,2407.721875,1089.9972833333334,0.0,593.7601666666667,496.2371166666667
2025-01-02 07:00:00-06:00,1099.7973333333334,0.0,0.058096847894087214,0.0,0.0,2407.1937500000004,1099.7973333333334,0.0,595.0280666666666,504.7692666666667
2025-01-02 08:00:00-06:00,1086.7840166666667,105.401111465535,0.05586235374431463,0.0,355.9659473925556,2027.2046500885183,625.4169578085762,0.0,594.5496666666667,492.23435
2025-01-02 09:00:00-06:00,1036.1146833333332,325.0898344078171,0.051393365444769454,0.0,4.204600982418356,2022.1944053813127,706.8202479430978,0.0,551.6529333333333,484.46175
2025-01-02 10:00:00-06:00,1098.7469666666666,487.843703831936,0.046924377145224294,29.912868411409818,0.0,2049.727038264993,640.8161312461405,0.0,597.04225,501.7047166666667
2025-01-02 11:00:00-06:00,1140.9579666666666,585.9764802696819,0.04468988299545171,0.0,0.0,2049.1989132649933,554.9814863969847,0.0,625.6280333333333,515.3299333333333
2025-01-02 12:00:00-06:00,1121.7812833333332,615.5509975452661,0.04379608533554267,262.51287573145055,0.0,2294.9296941624666,768.7431615195177,0.0,609.5265166666667,512.2547666666667
2025-01-02 13:00:00-06:00,1177.4600666666665,575.1917972312989,0.043349186505588146,74.39245146903284,0.0,2364.187874518917,676.6607209044005,0.0,639.6382833333333,537.8217833333333
2025-01-02 14:00:00-06:00,1110.1046833333332,466.760672452636,0.04379608533554267,47.533366725215274,0.0,2408.25,690.8773776059124,0.0,589.3951,520.7095833333333
2025-01-02 15:00:00-06:00,1135.1325833333333,294.45193816403463,0.046924377145224294,0.0,149.13887492996218,2248.7393001423115,691.5417702393365,0.0,598.3957166666667,536.7368666666666
2025-01-02 16:00:00-06:00,1044.5796,69.97489276822986,0.05362785959454204,0.0,291.8278676826458,1937.1216229299596,682.7768395491244,0.0,565.5824833333334,478.9971166666666
2025-01-02 17:00:00-06:00,1032.7984333333334,0.0,0.06033134204385981,0.0,554.920094395008,1345.0466897042663,477.8783389383253,0.0,568.1345333333334,464.6639
2025-01-02 18:00:00-06:00,1008.4774333333334,0.0,0.058096847894087214,0.0,316.6444036931762,1006.974496217365,691.8330296401572,0.0,541.2408,467.2366333333333
2025-01-02 19:00:00-06:00,997.7714,0.0,0.05362785959454204,0.0,285.7564329576144,701.8289901684282,712.0149670423856,0.0,540.8569333333334,456.9144666666666
2025-01-02 20:00:00-06:00,994.4304833333333,0.0,0.04826507363508784,0.0,254.06569269656507,430.4659267469679,740.3647906367682,0.0,557.7543,436.6761833333333
2025-01-02 21:00:00-06:00,1041.94295,0.0,0.04379608533554267,0.0,284.41536870004006,126.75,757.52758129996,0.0,597.6547,444.28825
2025-01-02 22:00:00-06:00,977.9517166666667,0.0,0.0393270970359975,0.5629831416265338,0.0,126.75,978.5146998082932,0.0,534.77895,443.1727666666667
2025-01-02 23:00:00-06:00,967.4922833333334,0.0,0.03664570405627039,0.5629831416265338,0.0,126.75,968.0552664749599,0.0,533.8786833333334,433.6136
2025-01-03 00:00:00-06:00,1018.0037333333333,0.0,0.03575190639636137,1184.3391043931322,0.0,1237.2304350441427,2202.3428377264654,0.0,586.2996166666667,431.70411666666666
2025-01-03 01:00:00-06:00,931.9803333333332,0.0,0.03351741224658878,0.0,0.0,1236.7023100441427,931.9803333333332,0.0,500.01415,431.9661833333333
2025-01-03 02:00:00-06:00,889.1850333333333,0.0,0.032176715756725226,0.0,0.0,1236.1741850441426,889.1850333333333,0.0,456.8893833333333,432.29565
2025-01-03 03:00:00-06:00,809.5608166666666,0.0,0.032176715756725226,1250.0,0.0,2408.25,2059.5608166666666,0.0,384.8930833333333,424.6677333333333
2025-01-03 04:00:00-06:00,775.1483333333333,0.0,0.03485810873645233,0.5629831416265338,0.0,2408.25,775.7113164749599,0.0,324.59731666666664,450.5510166666666
2025-01-03 05:00:00-06:00,987.0255833333333,0.0,0.042455388845679114,0.5629831416265338,0.0,2408.25,987.5885664749599,0.0,514.7838166666667,472.24176666666665
2025-01-03 06:00:00-06:00,1079.3420333333333,0.0,0.05362785959454204,0.0,0.0,2407.721875,1079.3420333333333,0.0,601.2229833333333,478.11905
